ed6637adbff4cf8f598349885169257068644fc7,MODIFY,regular-file,src/components/Login.vue,11178,10;126;128;138;141;153;155-156;184-185;187-188;190;198;202;205;209;212-214;216-217;219-222;224;232;236;239;242-243;249;257-261;263-265;267-268;273-274;277;283-285;288-293;295-298;301-302;309-313;318;320-322;326;329;336-337;339-340;342-343;345;347;350;357;359-360;365;367;375-376;378;380-381;383;386-387;389-390;395-396;398;403
a098ad87ef60c4e47ff6bc740945be5ee67aaaa9,MODIFY,regular-file,src/components/adminPanel/FeedbackSection.vue,890,23;25;27-30;34-35;37-38;43-44
f12a8629fc73842a8b2dba6708eea7414650e81f,MODIFY,regular-file,src/components/adminPanel/items/FeedbackHandler.vue,2209,15;30;33-35;41-44;49-50;55-57;67;69-70;73-74;76-79;83-84
f8921be2f533452451221ca3597be21ad7497286,MODIFY,regular-file,src/components/adminPanel/items/FeedbackItem.vue,1458,4;18;21-23;25-26;37-40;47-49;55;63;65-66;69;71-73
0f0ef4fd0ddbf17968e8e046df2970591a671168,MODIFY,regular-file,src/main.js,988,15;24;30;35
d9e8d48bb179ec87b0cced2f471913d181e7d295,MODIFY,regular-file,src/plugins/vuetify.js,312,5-6;8;10-15
76cede074d8a8393586f6567de3020e2e506591d,MODIFY,regular-file,src/registerServiceWorker.js,903,3;5-7;12-13;15-16;18-19;21-22;24-25;27-28;30-32
e3036f8ef69e0291a7091d164d762e9913349d89,MODIFY,regular-file,src/router/index.js,681,11;15-16;20-21;25-26;30;33;37
a1d0388dea8e1573fd89f9e186e2dff4501e5943,MODIFY,regular-file,src/store/index.js,321,6-7;12-14;16-20
a516b6aecd49687bee1af2053194241c80efff94,MODIFY,regular-file,src/utils/databaseExport.js,531,12;16-17;19;21;23
d8d88325528c68c8cdd3d276659974043ec3149c,MODIFY,regular-file,src/utils/databaseImport.js,299,11;13
429f1352b26144c0d86c455ca22812a7fac1c6aa,MODIFY,regular-file,src/utils/dateParse.js,92,1;3
33aad6474cd7bccf6fddc7f77edbf84263e0bd0c,MODIFY,regular-file,src/utils/wait.js,157,1;4;6-7
